,SERIALNO,DIVISION
5377,2012001119677,8
5378,2012001119872,8
5379,2012001120140,8
5380,2012001120455,8
5381,2012001120588,8
5382,2012001120620,8
5383,2012001120637,8
5384,2012001120758,8
5385,2012001120863,8
5386,2012001121035,8
5387,2012001121406,8
5388,2012001121940,8
5389,2012001121977,8
5390,2012001122156,8
5391,2012001122791,8
5392,2012001122976,8
5393,2012001123320,8
5394,2012001123398,8
5395,2012001123432,8
5396,2012001123443,8
5397,2012001123458,8
5398,2012001123536,8
5399,2012001123580,8
5400,2012001123822,8
5401,2012001123842,8
5402,2012001123910,8
5403,2012001123985,8
5404,2012001124228,8
5405,2012001124293,8
5406,2012001124354,8
5407,2012001125281,8
5408,2012001125282,8
5409,2012001125291,8
5410,2012001125765,8
5411,2012001126265,8
5412,2012001126332,8
5413,2012001126519,8
5414,2012001126571,8
5415,2012001126821,8
5416,2012001127084,8
5417,2012001127105,8
5418,2012001127393,8
5419,2012001127714,8
5420,2012001128683,8
5421,2012001129233,8
5422,2012001129408,8
5423,2012001129415,8
5424,2012001129701,8
5425,2012001129943,8
5426,2012001130101,8
5427,2012001130302,8
5428,2012001130438,8
5429,2012001130623,8
5430,2012001130726,8
5431,2012001130753,8
5432,2012001131220,8
5433,2012001131609,8
5434,2012001131695,8
5435,2012001132210,8
5436,2012001132389,8
5437,2012001132490,8
5438,2012001132627,8
5439,2012001132690,8
5440,2012001132864,8
5441,2012001133336,8
5442,2012001133491,8
5443,2012001133652,8
5444,2012001134020,8
5445,2012001134032,8
5446,2012001134314,8
5447,2012001134359,8
5448,2012001134371,8
5449,2012001134396,8
5450,2012001134779,8
5451,2012001135469,8
5452,2012001135561,8
5453,2012001135869,8
5454,2012001136030,8
5455,2012001136177,8
5456,2012001136266,8
5457,2012001137005,8
5458,2012001137167,8
5459,2012001137225,8
5460,2012001137273,8
5461,2012001137334,8
5462,2012001137589,8
5463,2012001137590,8
5464,2012001137927,8
5465,2012001138241,8
5466,2012001138581,8
5467,2012001138969,8
5468,2012001139151,8
5469,2012001139449,8
5470,2012001139614,8
5471,2012001140177,8
5472,2012001140771,8
5473,2012001140991,8
5474,2012001141016,8
5475,2012001141064,8
5476,2012001141117,8
5477,2012001141131,8
5478,2012001141212,8
5479,2012001141263,8
5480,2012001141453,8
5481,2012001142130,8
5482,2012001142368,8
5483,2012001142533,8
5484,2012001142557,8
5485,2012001142909,8
5486,2012001143326,8
5487,2012001143495,8
5488,2012001143505,8
5489,2012001143871,8
5490,2012001144941,8
5491,2012001144956,8
5492,2012001145007,8
5493,2012001145064,8
5494,2012001145195,8
5495,2012001145741,8
5496,2012001145872,8
5497,2012001146402,8
5498,2012001146597,8
5499,2012001146648,8
5500,2012001147579,8
5501,2012001147626,8
5502,2012001148003,8
5503,2012001148261,8
5504,2012001148471,8
5505,2012001148485,8
5506,2012001148526,8
5507,2012001148669,8
5508,2012001148963,8
5509,2012001149052,8
5510,2012001149149,8
5511,2012001149285,8
5512,2012001149450,8
5513,2012001149581,8
5514,2012001149608,8
5515,2012001149706,8
5516,2012001150453,8
5517,2012001150532,8
5518,2012001150853,8
5519,2012001151421,8
5520,2012001151446,8
5521,2012001151622,8
5522,2012001151846,8
5523,2012001152018,8
5524,2012001152050,8
5525,2012001152349,8
5526,2012001152352,8
5527,2012001152411,8
5528,2012001152445,8
5529,2012001152616,8
5530,2012001152753,8
5531,2012001153535,8
5532,2012001153554,8
5533,2012001153601,8
5534,2012001153794,8
5535,2012001153849,8
5536,2012001154210,8
5537,2012001154640,8
5538,2012001154785,8
5539,2012001154798,8
5540,2012001154926,8
5541,2012001155529,8
5542,2012001155640,8
5543,2012001155673,8
5544,2012001155784,8
5545,2012001155913,8
5546,2012001156194,8
5547,2012001156353,8
5548,2012001156399,8
5549,2012001156893,8
5550,2012001157124,8
5551,2012001157239,8
5552,2012001157476,8
5553,2012001158300,8
5554,2012001158827,8
5555,2012001159019,8
5556,2012001159098,8
5557,2012001159143,8
5558,2012001159203,8
5559,2012001159239,8
5560,2012001159257,8
5561,2012001159266,8
5562,2012001159270,8
5563,2012001159428,8
5564,2012001159615,8
5565,2012001159785,8
5566,2012001159839,8
5567,2012001159873,8
5568,2012001159979,8
5569,2012001160046,8
5570,2012001160119,8
5571,2012001160142,8
5572,2012001161045,8
5573,2012001161303,8
5574,2012001161348,8
5575,2012001161370,8
5576,2012001161428,8
5577,2012001161542,8
5578,2012001161918,8
5579,2012001161938,8
5580,2012001162284,8
5581,2012001162309,8
5582,2012001162316,8
5583,2012001162380,8
5584,2012001162475,8
5585,2012001162702,8
5586,2012001162920,8
5587,2012001163085,8
5588,2012001163377,8
5589,2012001163436,8
5590,2012001163762,8
5591,2012001163765,8
5592,2012001163807,8
5593,2012001163957,8
5594,2012001164127,8
5595,2012001164182,8
5596,2012001164302,8
5597,2012001164360,8
5598,2012001164650,8
5599,2012001164727,8
5600,2012001164845,8
5601,2012001164918,8
5602,2012001165071,8
5603,2012001165088,8
5604,2012001165980,8
5605,2012001166047,8
5606,2012001166171,8
5607,2012001166580,8
5608,2012001166645,8
5609,2012001166720,8
5610,2012001166729,8
5611,2012001167148,8
5612,2012001167320,8
5613,2012001167444,8
5614,2012001167630,8
5615,2012001168123,8
5616,2012001168148,8
5617,2012001168341,8
5618,2012001168677,8
5619,2012001169085,8
5620,2012001169438,8
5621,2012001169462,8
5622,2012001169493,8
5623,2012001169730,8
5624,2012001170309,8
5625,2012001170420,8
5626,2012001170616,8
5627,2012001170654,8
5628,2012001170681,8
5629,2012001170719,8
5630,2012001172226,8
5631,2012001172267,8
5632,2012001172373,8
5633,2012001172672,8
5634,2012001172829,8
5635,2012001173635,8
5636,2012001173684,8
5637,2012001173821,8
5638,2012001173956,8
5639,2012001174045,8
5640,2012001174404,8
5641,2012001174673,8
5642,2012001174863,8
5643,2012001174905,8
5644,2012001175113,8
5645,2012001175141,8
5646,2012001175477,8
5647,2012001175558,8
5648,2012001175583,8
5649,2012001175635,8
5650,2012001176055,8
5651,2012001176067,8
5652,2012001176076,8
5653,2012001176374,8
5654,2012001176556,8
5655,2012001176736,8
5656,2012001176771,8
5657,2012001177050,8
5658,2012001177413,8
5659,2012001177424,8
5660,2012001177819,8
5661,2012001177939,8
5662,2012001178132,8
5663,2012001178561,8
5664,2012001178872,8
5665,2012001178973,8
5666,2012001179572,8
5667,2012001179633,8
5668,2012001179655,8
5669,2012001179674,8
5670,2012001179821,8
5671,2012001180857,8
5672,2012001181191,8
5673,2012001181650,8
5674,2012001181761,8
5675,2012001181802,8
5676,2012001182011,8
5677,2012001182489,8
5678,2012001182514,8
5679,2012001182864,8
5680,2012001183281,8
5681,2012001183304,8
5682,2012001183602,8
5683,2012001183620,8
5684,2012001183702,8
5685,2012001184353,8
5686,2012001184526,8
5687,2012001184692,8
5688,2012001184888,8
5689,2012001185174,8
5690,2012001185245,8
5691,2012001185555,8
5692,2012001185590,8
5693,2012001185829,8
5694,2012001185878,8
5695,2012001185891,8
5696,2012001185917,8
5697,2012001186007,8
5698,2012001186423,8
5699,2012001186475,8
5700,2012001186575,8
5701,2012001186620,8
5702,2012001186704,8
5703,2012001186851,8
5704,2012001187435,8
5705,2012001187512,8
5706,2012001187632,8
5707,2012001187686,8
5708,2012001188428,8
5709,2012001188442,8
5710,2012001189040,8
5711,2012001189074,8
5712,2012001189481,8
5713,2012001189596,8
5714,2012001189676,8
5715,2012001190140,8
5716,2012001190500,8
5717,2012001190557,8
5718,2012001190636,8
5719,2012001190646,8
5720,2012001191037,8
5721,2012001191876,8
5722,2012001192323,8
5723,2012001192491,8
5724,2012001192559,8
5725,2012001192599,8
5726,2012001192707,8
5727,2012001192793,8
5728,2012001192883,8
5729,2012001193091,8
5730,2012001193102,8
5731,2012001193285,8
5732,2012001193877,8
5733,2012001194071,8
5734,2012001195251,8
5735,2012001195269,8
5736,2012001195625,8
5737,2012001195899,8
5738,2012001195923,8
5739,2012001196195,8
5740,2012001196199,8
5741,2012001196256,8
5742,2012001196490,8
5743,2012001196799,8
5744,2012001196840,8
5745,2012001197108,8
5746,2012001197330,8
5747,2012001197442,8
5748,2012001198569,8
5749,2012001198597,8
5750,2012001198862,8
5751,2012001199110,8
5752,2012001199407,8
5753,2012001199455,8
5754,2012001199575,8
5755,2012001199905,8
5756,2012001199961,8
5757,2012001200195,8
5758,2012001200385,8
5759,2012001200555,8
5760,2012001200604,8
5761,2012001200760,8
5762,2012001200797,8
5763,2012001200799,8
5764,2012001200981,8
5765,2012001201703,8
5766,2012001201836,8
5767,2012001202285,8
5768,2012001202390,8
5769,2012001203164,8
5770,2012001203174,8
5771,2012001203274,8
5772,2012001203299,8
5773,2012001203308,8
5774,2012001204268,8
5775,2012001204347,8
5776,2012001204589,8
5777,2012001204646,8
5778,2012001204986,8
5779,2012001205054,8
5780,2012001205299,8
5781,2012001205753,8
5782,2012001205755,8
5783,2012001205816,8
5784,2012001205892,8
5785,2012001206596,8
5786,2012001206908,8
5787,2012001207140,8
5788,2012001207442,8
5789,2012001207744,8
5790,2012001208416,8
5791,2012001208691,8
5792,2012001208727,8
5793,2012001208776,8
5794,2012001208790,8
5795,2012001208828,8
5796,2012001208950,8
5797,2012001209109,8
5798,2012001209146,8
5799,2012001209240,8
5800,2012001209539,8
5801,2012001210122,8
5802,2012001210835,8
5803,2012001210960,8
5804,2012001211349,8
5805,2012001211483,8
5806,2012001211819,8
5807,2012001212294,8
5808,2012001212663,8
5809,2012001212832,8
5810,2012001213057,8
5811,2012001213486,8
5812,2012001214092,8
5813,2012001214401,8
5814,2012001214505,8
5815,2012001214713,8
5816,2012001214859,8
5817,2012001214900,8
5818,2012001215236,8
5819,2012001215246,8
5820,2012001215253,8
5821,2012001215522,8
5822,2012001215580,8
5823,2012001215808,8
5824,2012001215827,8
5825,2012001215876,8
5826,2012001215900,8
5827,2012001216259,8
5828,2012001216505,8
5829,2012001217105,8
5830,2012001217515,8
5831,2012001217825,8
5832,2012001218484,8
5833,2012001218494,8
5834,2012001218795,8
5835,2012001219119,8
5836,2012001219269,8
5837,2012001219382,8
5838,2012001219418,8
5839,2012001220146,8
5840,2012001220320,8
5841,2012001220587,8
5842,2012001220592,8
5843,2012001220617,8
5844,2012001220875,8
5845,2012001220901,8
5846,2012001221140,8
5847,2012001221213,8
5848,2012001221424,8
5849,2012001221505,8
5850,2012001221552,8
5851,2012001221675,8
5852,2012001221874,8
5853,2012001221897,8
5854,2012001221925,8
5855,2012001221967,8
5856,2012001222050,8
5857,2012001222479,8
5858,2012001223130,8
5859,2012001223448,8
5860,2012001223801,8
5861,2012001223995,8
5862,2012001224161,8
5863,2012001224266,8
5864,2012001224628,8
5865,2012001224836,8
5866,2012001225422,8
5867,2012001225438,8
5868,2012001226185,8
5869,2012001226448,8
5870,2012001226799,8
5871,2012001226865,8
5872,2012001227203,8
5873,2012001227360,8
5874,2012001227498,8
5875,2012001227818,8
5876,2012001227868,8
5877,2012001227886,8
5878,2012001228510,8
5879,2012001228532,8
5880,2012001229089,8
5881,2012001229096,8
5882,2012001229229,8
5883,2012001229402,8
5884,2012001230279,8
5885,2012001230419,8
5886,2012001230724,8
5887,2012001230783,8
5888,2012001230968,8
5889,2012001231106,8
5890,2012001231262,8
5891,2012001231834,8
5892,2012001231981,8
5893,2012001232090,8
5894,2012001232201,8
5895,2012001232395,8
5896,2012001232463,8
5897,2012001232784,8
5898,2012001232922,8
5899,2012001233197,8
5900,2012001233342,8
5901,2012001233478,8
5902,2012001233944,8
5903,2012001233995,8
5904,2012001234109,8
5905,2012001234189,8
5906,2012001234256,8
5907,2012001234258,8
5908,2012001234621,8
5909,2012001234936,8
5910,2012001235096,8
5911,2012001235451,8
5912,2012001235581,8
5913,2012001235653,8
5914,2012001236062,8
5915,2012001236066,8
5916,2012001236169,8
5917,2012001236301,8
5918,2012001236303,8
5919,2012001236389,8
5920,2012001236498,8
5921,2012001236560,8
5922,2012001236635,8
5923,2012001236972,8
5924,2012001237199,8
5925,2012001237219,8
5926,2012001237256,8
5927,2012001237291,8
5928,2012001237419,8
5929,2012001237428,8
5930,2012001237681,8
5931,2012001237712,8
5932,2012001237747,8
5933,2012001237882,8
5934,2012001238305,8
5935,2012001238454,8
5936,2012001238644,8
5937,2012001238725,8
5938,2012001239138,8
5939,2012001239209,8
5940,2012001239265,8
5941,2012001239286,8
5942,2012001239564,8
5943,2012001239666,8
5944,2012001239699,8
5945,2012001240166,8
5946,2012001240309,8
5947,2012001240360,8
5948,2012001240385,8
5949,2012001240576,8
5950,2012001240597,8
5951,2012001240699,8
5952,2012001240747,8
5953,2012001241104,8
5954,2012001241540,8
5955,2012001241672,8
5956,2012001242145,8
5957,2012001242441,8
5958,2012001242568,8
5959,2012001242641,8
5960,2012001242678,8
5961,2012001242797,8
5962,2012001242951,8
5963,2012001242974,8
5964,2012001243932,8
5965,2012001244164,8
5966,2012001244359,8
5967,2012001244378,8
5968,2012001245072,8
5969,2012001245151,8
5970,2012001245269,8
5971,2012001245435,8
5972,2012001245986,8
5973,2012001246002,8
5974,2012001246104,8
5975,2012001246256,8
5976,2012001246388,8
5977,2012001246394,8
5978,2012001246396,8
5979,2012001247019,8
5980,2012001247258,8
5981,2012001247327,8
5982,2012001247456,8
5983,2012001247500,8
5984,2012001247743,8
5985,2012001247797,8
5986,2012001247962,8
5987,2012001248189,8
5988,2012001248280,8
5989,2012001248547,8
5990,2012001248552,8
5991,2012001248621,8
5992,2012001248641,8
5993,2012001248802,8
5994,2012001248816,8
5995,2012001249519,8
5996,2012001249760,8
5997,2012001250742,8
5998,2012001250786,8
5999,2012001251001,8
6000,2012001251468,8
6001,2012001251588,8
6002,2012001251631,8
6003,2012001251676,8
6004,2012001251720,8
6005,2012001251795,8
6006,2012001251962,8
6007,2012001252029,8
6008,2012001252052,8
6009,2012001252076,8
6010,2012001252368,8
6011,2012001252709,8
6012,2012001253062,8
6013,2012001253359,8
6014,2012001253362,8
6015,2012001253397,8
6016,2012001253792,8
6017,2012001253998,8
6018,2012001254095,8
6019,2012001254662,8
6020,2012001254745,8
6021,2012001254784,8
6022,2012001254867,8
6023,2012001254968,8
6024,2012001255378,8
6025,2012001255532,8
6026,2012001255838,8
6027,2012001256098,8
6028,2012001256476,8
6029,2012001256606,8
6030,2012001256749,8
6031,2012001256764,8
6032,2012001256815,8
6033,2012001257508,8
6034,2012001258405,8
6035,2012001258485,8
6036,2012001258785,8
6037,2012001259239,8
6038,2012001259504,8
6039,2012001259535,8
6040,2012001259557,8
6041,2012001259703,8
6042,2012001259813,8
6043,2012001259997,8
6044,2012001260149,8
6045,2012001260221,8
6046,2012001260450,8
6047,2012001261112,8
6048,2012001261122,8
6049,2012001261127,8
6050,2012001261306,8
6051,2012001261424,8
6052,2012001261507,8
6053,2012001262397,8
6054,2012001262399,8
6055,2012001262516,8
6056,2012001262740,8
6057,2012001262781,8
6058,2012001262921,8
6059,2012001262946,8
6060,2012001263291,8
6061,2012001263475,8
6062,2012001263549,8
6063,2012001263609,8
6064,2012001263693,8
6065,2012001264410,8
6066,2012001264495,8
6067,2012001264498,8
6068,2012001264569,8
6069,2012001265352,8
6070,2012001265480,8
6071,2012001266262,8
6072,2012001266288,8
6073,2012001266403,8
6074,2012001266863,8
6075,2012001266909,8
6076,2012001266937,8
6077,2012001266939,8
6078,2012001267522,8
6079,2012001267573,8
6080,2012001267652,8
6081,2012001267711,8
6082,2012001267737,8
6083,2012001268195,8
6084,2012001268422,8
6085,2012001268496,8
6086,2012001268663,8
6087,2012001268745,8
6088,2012001268980,8
6089,2012001268994,8
6090,2012001269480,8
6091,2012001269848,8
6092,2012001270111,8
6093,2012001270186,8
6094,2012001270519,8
6095,2012001270608,8
6096,2012001271031,8
6097,2012001271211,8
6098,2012001271579,8
6099,2012001271743,8
6100,2012001271906,8
6101,2012001272047,8
6102,2012001272072,8
6103,2012001272761,8
6104,2012001272818,8
6105,2012001272964,8
6106,2012001273034,8
6107,2012001273222,8
6108,2012001273421,8
6109,2012001273782,8
6110,2012001273926,8
6111,2012001274167,8
6112,2012001274202,8
6113,2012001274285,8
6114,2012001274517,8
6115,2012001274596,8
6116,2012001274617,8
6117,2012001274784,8
6118,2012001275298,8
6119,2012001275486,8
6120,2012001275641,8
6121,2012001276581,8
6122,2012001276909,8
6123,2012001276934,8
6124,2012001277086,8
6125,2012001277294,8
6126,2012001277309,8
6127,2012001277429,8
6128,2012001277521,8
6129,2012001277538,8
6130,2012001277676,8
6131,2012001278042,8
6132,2012001278194,8
6133,2012001278337,8
6134,2012001278415,8
6135,2012001278446,8
6136,2012001278602,8
6137,2012001278622,8
6138,2012001278760,8
6139,2012001278920,8
6140,2012001279052,8
6141,2012001279163,8
6142,2012001279765,8
6143,2012001280528,8
6144,2012001280580,8
6145,2012001280624,8
6146,2012001280689,8
6147,2012001280712,8
6148,2012001280755,8
6149,2012001281121,8
6150,2012001281184,8
6151,2012001281270,8
6152,2012001282133,8
6153,2012001282809,8
6154,2012001282960,8
6155,2012001283231,8
6156,2012001283339,8
6157,2012001283514,8
6158,2012001284010,8
6159,2012001284218,8
6160,2012001284311,8
6161,2012001284315,8
6162,2012001284482,8
6163,2012001284792,8
6164,2012001284960,8
6165,2012001284964,8
6166,2012001285320,8
6167,2012001285344,8
6168,2012001285653,8
6169,2012001285696,8
6170,2012001285741,8
6171,2012001286118,8
6172,2012001286212,8
6173,2012001286467,8
6174,2012001286776,8
6175,2012001287255,8
6176,2012001287611,8
6177,2012001287617,8
6178,2012001287701,8
6179,2012001287865,8
6180,2012001287997,8
6181,2012001288153,8
6182,2012001288429,8
6183,2012001288721,8
6184,2012001288806,8
6185,2012001289004,8
6186,2012001289120,8
6187,2012001289150,8
6188,2012001289539,8
6189,2012001289563,8
6190,2012001289587,8
6191,2012001289883,8
6192,2012001290310,8
6193,2012001290479,8
6194,2012001290709,8
6195,2012001291039,8
6196,2012001291405,8
6197,2012001292392,8
6198,2012001292596,8
6199,2012001292797,8
6200,2012001292854,8
6201,2012001293314,8
6202,2012001293419,8
6203,2012001293463,8
6204,2012001293753,8
6205,2012001294067,8
6206,2012001294296,8
6207,2012001294494,8
6208,2012001294557,8
6209,2012001294652,8
6210,2012001294657,8
6211,2012001294743,8
6212,2012001294751,8
6213,2012001294754,8
6214,2012001294854,8
6215,2012001295386,8
6216,2012001295389,8
6217,2012001295910,8
6218,2012001296107,8
6219,2012001296510,8
6220,2012001296514,8
6221,2012001296769,8
6222,2012001296833,8
6223,2012001297075,8
6224,2012001297243,8
6225,2012001297267,8
6226,2012001297487,8
6227,2012001297528,8
6228,2012001297581,8
6229,2012001297617,8
6230,2012001297921,8
6231,2012001297996,8
6232,2012001298187,8
6233,2012001298432,8
6234,2012001298527,8
6235,2012001298598,8
6236,2012001298617,8
6237,2012001298955,8
6238,2012001299645,8
6239,2012001300017,8
6240,2012001300022,8
6241,2012001300070,8
6242,2012001300235,8
6243,2012001300650,8
6244,2012001300829,8
6245,2012001300912,8
6246,2012001301000,8
6247,2012001301298,8
6248,2012001301670,8
