,SEMP,SEX,SSIP,WKHP,WKL
823,0.0,1,0.0,50.0,1.0
824,0.0,2,0.0,28.0,1.0
825,0.0,1,0.0,30.0,1.0
826,0.0,2,0.0,40.0,1.0
827,0.0,1,0.0,45.0,1.0
828,0.0,2,0.0,,3.0
829,0.0,2,3100.0,,3.0
830,0.0,1,0.0,,3.0
831,0.0,1,0.0,30.0,1.0
832,0.0,1,0.0,40.0,1.0
833,0.0,2,0.0,40.0,1.0
834,680.0,1,0.0,40.0,1.0
835,0.0,2,0.0,55.0,1.0
836,0.0,2,0.0,50.0,1.0
837,0.0,1,0.0,70.0,1.0
838,0.0,2,0.0,47.0,1.0
839,0.0,2,0.0,40.0,1.0
840,0.0,2,0.0,,3.0
841,0.0,2,0.0,40.0,1.0
842,0.0,1,0.0,,2.0
843,0.0,1,0.0,,3.0
844,0.0,2,0.0,,3.0
845,0.0,2,0.0,,3.0
846,0.0,1,0.0,,3.0
847,0.0,2,0.0,40.0,1.0
848,0.0,2,0.0,40.0,1.0
849,0.0,1,0.0,43.0,1.0
850,0.0,2,0.0,,3.0
851,0.0,2,0.0,40.0,1.0
852,0.0,1,0.0,40.0,1.0
853,,1,,,
854,,1,,,
855,-7300.0,1,0.0,50.0,1.0
856,0.0,2,0.0,9.0,1.0
857,232000.0,1,0.0,50.0,1.0
858,0.0,2,0.0,,3.0
859,0.0,2,0.0,,
860,,2,,,
861,,1,,,
862,,2,,,
863,,1,,,
864,0.0,1,0.0,40.0,1.0
865,,1,,,
866,0.0,2,0.0,36.0,1.0
867,0.0,1,0.0,,
868,,2,,,
869,,2,,,
870,0.0,2,0.0,6.0,1.0
871,0.0,1,0.0,,3.0
872,0.0,1,0.0,,2.0
873,,1,,,
874,,1,,,
875,24000.0,1,0.0,60.0,1.0
876,0.0,1,0.0,40.0,1.0
877,0.0,2,0.0,40.0,1.0
878,,2,,,
879,,1,,,
880,,2,,,
881,0.0,1,0.0,20.0,1.0
882,0.0,2,0.0,20.0,1.0
883,0.0,2,0.0,,3.0
884,0.0,1,8200.0,,2.0
885,0.0,1,2700.0,46.0,1.0
886,0.0,1,0.0,40.0,1.0
887,0.0,2,0.0,50.0,1.0
888,0.0,1,0.0,30.0,1.0
889,0.0,1,0.0,22.0,1.0
890,0.0,1,0.0,,2.0
891,0.0,2,0.0,,2.0
892,0.0,1,0.0,,2.0
893,0.0,2,0.0,,3.0
894,5000.0,1,0.0,10.0,1.0
895,0.0,2,0.0,,3.0
896,0.0,2,0.0,,3.0
897,0.0,1,0.0,45.0,1.0
898,0.0,1,0.0,,2.0
899,0.0,2,7400.0,,3.0
900,0.0,1,0.0,40.0,1.0
901,0.0,2,0.0,,3.0
902,,2,,,
903,,1,,,
904,,1,,,
905,,1,,,
906,,1,,,
907,,1,,,
908,,1,,,
909,0.0,1,0.0,,3.0
910,0.0,2,0.0,,3.0
911,0.0,2,0.0,45.0,1.0
912,0.0,1,0.0,50.0,1.0
913,25000.0,2,0.0,40.0,1.0
914,0.0,2,0.0,,3.0
915,0.0,1,0.0,,3.0
916,0.0,1,0.0,40.0,1.0
917,0.0,2,0.0,36.0,1.0
918,0.0,1,0.0,35.0,1.0
919,0.0,1,0.0,,3.0
920,0.0,2,0.0,35.0,1.0
921,0.0,1,0.0,84.0,1.0
922,0.0,2,0.0,27.0,1.0
923,0.0,2,0.0,45.0,1.0
924,0.0,1,0.0,55.0,1.0
925,0.0,2,0.0,2.0,1.0
926,0.0,1,0.0,,3.0
927,0.0,1,0.0,,2.0
928,0.0,2,0.0,,3.0
929,0.0,1,0.0,80.0,1.0
930,0.0,1,0.0,40.0,1.0
931,4500.0,2,0.0,5.0,1.0
932,,2,,,
933,,2,,,
934,,1,,,
935,,2,,,
936,,2,,,
937,0.0,1,0.0,,2.0
938,0.0,2,0.0,,3.0
939,0.0,2,0.0,30.0,1.0
940,0.0,1,0.0,20.0,1.0
941,0.0,2,0.0,40.0,1.0
942,0.0,1,0.0,40.0,1.0
943,0.0,2,0.0,,3.0
944,,2,,,
945,,2,,,
946,0.0,1,0.0,60.0,1.0
947,110.0,2,0.0,6.0,1.0
948,,2,,,
949,,2,,,
950,0.0,1,0.0,25.0,1.0
951,0.0,2,0.0,40.0,1.0
952,0.0,1,0.0,60.0,1.0
953,0.0,2,0.0,4.0,1.0
954,0.0,2,0.0,12.0,1.0
955,,2,,,
956,,2,,,
957,0.0,2,0.0,20.0,1.0
958,,1,,,
959,0.0,1,0.0,70.0,1.0
960,0.0,2,0.0,,2.0
961,2000.0,2,0.0,40.0,1.0
962,0.0,1,0.0,,3.0
963,200.0,2,0.0,40.0,1.0
964,0.0,2,0.0,40.0,1.0
965,0.0,1,0.0,,2.0
966,,2,,,
967,,2,,,
968,0.0,2,0.0,,3.0
969,0.0,1,0.0,,3.0
970,0.0,1,0.0,48.0,1.0
971,0.0,1,0.0,40.0,1.0
972,0.0,2,0.0,14.0,1.0
973,,2,,,
974,,2,,,
975,,2,,,
976,,2,,,
977,0.0,2,0.0,40.0,1.0
978,,1,,,
979,0.0,1,0.0,40.0,1.0
980,0.0,2,0.0,32.0,1.0
981,0.0,1,0.0,50.0,1.0
982,0.0,1,0.0,,3.0
983,0.0,2,0.0,,2.0
984,0.0,1,0.0,40.0,1.0
985,0.0,1,0.0,45.0,1.0
986,0.0,2,0.0,65.0,1.0
987,0.0,2,0.0,,3.0
988,0.0,1,0.0,50.0,1.0
989,0.0,2,0.0,48.0,1.0
990,,1,,,
991,0.0,1,8400.0,,2.0
992,0.0,1,0.0,30.0,1.0
993,0.0,2,0.0,40.0,1.0
994,,2,,,
995,0.0,2,0.0,,3.0
996,0.0,2,0.0,,3.0
997,0.0,1,0.0,60.0,1.0
998,0.0,2,0.0,40.0,1.0
999,0.0,1,0.0,20.0,1.0
1000,0.0,2,0.0,3.0,1.0
1001,0.0,2,0.0,7.0,1.0
1002,0.0,2,0.0,,2.0
1003,2000.0,1,0.0,35.0,1.0
1004,0.0,1,0.0,,3.0
1005,12700.0,2,0.0,45.0,1.0
1006,900.0,1,0.0,2.0,1.0
1007,0.0,2,0.0,40.0,1.0
1008,0.0,1,0.0,12.0,1.0
1009,0.0,2,0.0,60.0,1.0
1010,,2,,,
1011,0.0,1,0.0,,3.0
1012,0.0,2,0.0,,3.0
1013,0.0,1,0.0,40.0,1.0
1014,0.0,2,0.0,,3.0
1015,0.0,2,0.0,,2.0
1016,0.0,2,0.0,30.0,1.0
1017,0.0,2,0.0,,3.0
1018,0.0,1,0.0,,2.0
1019,0.0,2,0.0,,3.0
1020,0.0,2,0.0,8.0,1.0
1021,0.0,1,0.0,40.0,1.0
1022,0.0,2,0.0,,3.0
1023,0.0,1,0.0,40.0,1.0
1024,0.0,2,0.0,,3.0
1025,0.0,1,0.0,27.0,1.0
1026,0.0,1,0.0,40.0,1.0
1027,0.0,2,0.0,40.0,1.0
1028,0.0,2,0.0,40.0,1.0
1029,0.0,1,0.0,36.0,1.0
1030,0.0,2,0.0,24.0,1.0
1031,0.0,2,0.0,35.0,1.0
1032,0.0,1,0.0,50.0,1.0
1033,0.0,1,0.0,,3.0
1034,0.0,2,0.0,,3.0
1035,0.0,1,0.0,40.0,1.0
1036,0.0,2,0.0,30.0,1.0
1037,1600.0,1,0.0,30.0,1.0
1038,0.0,1,0.0,60.0,1.0
1039,0.0,2,0.0,10.0,1.0
1040,0.0,2,0.0,,3.0
1041,0.0,2,0.0,40.0,1.0
1042,0.0,1,0.0,40.0,1.0
1043,0.0,2,0.0,40.0,1.0
1044,0.0,1,0.0,16.0,1.0
1045,-7300.0,1,0.0,48.0,1.0
1046,0.0,2,0.0,,2.0
1047,16800.0,1,0.0,30.0,1.0
1048,0.0,2,0.0,40.0,1.0
1049,,2,,,
1050,,2,,,
1051,0.0,1,0.0,45.0,1.0
1052,0.0,2,0.0,,2.0
1053,0.0,2,0.0,,3.0
1054,0.0,2,0.0,,3.0
1055,0.0,1,0.0,,3.0
1056,0.0,1,0.0,40.0,1.0
1057,0.0,2,0.0,40.0,1.0
1058,0.0,2,0.0,4.0,1.0
1059,0.0,1,0.0,40.0,1.0
1060,0.0,2,0.0,20.0,1.0
1061,0.0,1,0.0,,2.0
1062,20000.0,2,0.0,50.0,1.0
1063,0.0,1,0.0,84.0,1.0
1064,15000.0,2,0.0,24.0,1.0
1065,0.0,1,0.0,80.0,1.0
1066,0.0,1,0.0,,2.0
1067,0.0,1,0.0,55.0,1.0
1068,0.0,2,0.0,20.0,1.0
1069,,2,,,
1070,,2,,,
1071,0.0,1,0.0,40.0,1.0
1072,0.0,2,0.0,,3.0
1073,0.0,2,0.0,,3.0
1074,0.0,2,0.0,,
1075,,2,,,
1076,,2,,,
1077,0.0,2,0.0,,3.0
1078,0.0,1,0.0,30.0,1.0
1079,0.0,2,0.0,32.0,1.0
1080,,1,,,
1081,0.0,2,0.0,40.0,1.0
1082,0.0,1,0.0,35.0,1.0
1083,0.0,1,0.0,40.0,1.0
1084,0.0,1,0.0,40.0,1.0
1085,,2,,,
1086,,1,,,
1087,0.0,2,0.0,27.0,1.0
1088,0.0,1,0.0,,2.0
1089,0.0,2,0.0,50.0,1.0
1090,,2,,,
1091,,1,,,
1092,0.0,2,0.0,,
1093,24000.0,1,0.0,65.0,1.0
1094,0.0,2,0.0,40.0,1.0
1095,0.0,1,0.0,,3.0
1096,0.0,2,0.0,,3.0
1097,0.0,2,0.0,40.0,1.0
1098,3700.0,1,0.0,48.0,1.0
1099,660.0,2,0.0,1.0,1.0
1100,0.0,2,0.0,48.0,1.0
1101,0.0,2,0.0,48.0,1.0
1102,0.0,1,0.0,,
1103,,1,,,
1104,0.0,2,0.0,,3.0
1105,0.0,1,0.0,,3.0
1106,0.0,2,0.0,,3.0
1107,0.0,1,0.0,40.0,1.0
1108,0.0,2,0.0,16.0,1.0
1109,0.0,1,0.0,,3.0
1110,0.0,2,0.0,,2.0
1111,0.0,2,0.0,,2.0
1112,0.0,1,0.0,,3.0
1113,0.0,1,0.0,,2.0
1114,0.0,2,0.0,,2.0
1115,0.0,1,0.0,,3.0
1116,0.0,2,0.0,,3.0
1117,0.0,1,0.0,60.0,1.0
1118,0.0,1,0.0,40.0,1.0
1119,0.0,2,0.0,40.0,1.0
1120,0.0,1,0.0,40.0,1.0
1121,0.0,2,0.0,40.0,1.0
1122,0.0,1,0.0,40.0,1.0
1123,0.0,2,0.0,15.0,1.0
1124,0.0,2,0.0,,2.0
1125,0.0,2,0.0,70.0,1.0
1126,0.0,2,0.0,50.0,1.0
1127,0.0,2,0.0,,3.0
1128,0.0,2,0.0,25.0,1.0
1129,0.0,2,0.0,,2.0
1130,,2,,,
1131,,2,,,
1132,0.0,1,0.0,30.0,1.0
1133,0.0,2,0.0,30.0,1.0
1134,0.0,1,0.0,40.0,1.0
1135,0.0,1,0.0,40.0,1.0
1136,0.0,1,0.0,40.0,1.0
1137,0.0,2,0.0,8.0,1.0
1138,0.0,1,0.0,60.0,1.0
1139,,2,,,
1140,,1,,,
1141,,2,,,
1142,0.0,2,0.0,25.0,1.0
1143,0.0,1,0.0,99.0,1.0
1144,0.0,2,0.0,35.0,1.0
1145,75000.0,1,0.0,30.0,1.0
1146,0.0,2,5200.0,,3.0
1147,0.0,2,0.0,,2.0
1148,232000.0,1,0.0,50.0,1.0
1149,0.0,2,0.0,50.0,1.0
1150,0.0,1,0.0,40.0,1.0
1151,0.0,1,0.0,,3.0
1152,0.0,2,0.0,,3.0
1153,0.0,2,0.0,40.0,1.0
1154,0.0,2,0.0,30.0,1.0
1155,0.0,1,0.0,40.0,1.0
1156,0.0,2,0.0,,3.0
1157,0.0,2,0.0,40.0,1.0
1158,,2,,,
1159,0.0,2,0.0,40.0,1.0
1160,0.0,1,0.0,20.0,1.0
1161,0.0,2,0.0,35.0,1.0
1162,,1,,,
1163,,1,,,
1164,0.0,1,0.0,,3.0
1165,0.0,2,0.0,,3.0
1166,0.0,2,0.0,38.0,1.0
1167,0.0,2,0.0,30.0,1.0
1168,0.0,1,0.0,45.0,1.0
1169,0.0,1,0.0,40.0,1.0
1170,0.0,1,0.0,30.0,1.0
1171,0.0,2,0.0,,3.0
1172,0.0,2,0.0,8.0,1.0
1173,0.0,2,0.0,,3.0
1174,0.0,1,0.0,40.0,1.0
1175,0.0,2,0.0,35.0,1.0
1176,0.0,1,0.0,17.0,1.0
1177,0.0,2,0.0,6.0,1.0
1178,0.0,2,0.0,,2.0
1179,0.0,1,0.0,55.0,1.0
1180,,2,,,
1181,0.0,1,0.0,20.0,1.0
1182,0.0,2,0.0,,3.0
1183,0.0,1,0.0,,3.0
1184,0.0,2,0.0,,3.0
1185,0.0,1,0.0,40.0,1.0
1186,0.0,2,0.0,44.0,1.0
1187,0.0,2,0.0,,3.0
1188,0.0,2,0.0,50.0,1.0
1189,0.0,2,0.0,,3.0
1190,0.0,1,0.0,50.0,1.0
1191,0.0,2,0.0,,3.0
1192,,2,,,
1193,,2,,,
1194,,2,,,
1195,0.0,1,0.0,,2.0
1196,0.0,2,0.0,,3.0
1197,0.0,1,0.0,,3.0
1198,0.0,2,0.0,,3.0
1199,0.0,2,0.0,,2.0
1200,0.0,2,0.0,60.0,1.0
1201,0.0,1,0.0,40.0,1.0
1202,0.0,1,0.0,10.0,1.0
1203,,1,,,
1204,0.0,2,0.0,,2.0
1205,0.0,1,0.0,15.0,1.0
1206,0.0,1,0.0,,3.0
1207,0.0,1,0.0,35.0,1.0
1208,0.0,2,0.0,20.0,1.0
1209,0.0,2,0.0,40.0,1.0
1210,0.0,1,0.0,,3.0
1211,0.0,1,0.0,40.0,1.0
1212,0.0,1,0.0,60.0,1.0
1213,0.0,1,0.0,40.0,1.0
1214,0.0,2,0.0,25.0,1.0
1215,0.0,1,0.0,,3.0
1216,0.0,2,0.0,,3.0
1217,0.0,1,0.0,,3.0
1218,0.0,1,0.0,40.0,1.0
1219,0.0,2,0.0,22.0,1.0
1220,0.0,1,0.0,1.0,1.0
1221,0.0,2,0.0,40.0,1.0
1222,0.0,1,0.0,40.0,1.0
1223,0.0,2,0.0,24.0,1.0
1224,,2,,,
1225,0.0,2,0.0,32.0,1.0
1226,,2,,,
1227,0.0,1,0.0,40.0,1.0
1228,100000.0,1,0.0,30.0,1.0
1229,0.0,2,0.0,4.0,1.0
1230,4000.0,1,0.0,25.0,1.0
1231,0.0,2,0.0,,3.0
1232,0.0,1,0.0,,2.0
1233,0.0,1,0.0,36.0,1.0
1234,0.0,2,0.0,,3.0
1235,0.0,1,0.0,40.0,1.0
1236,0.0,2,0.0,30.0,1.0
1237,0.0,1,0.0,20.0,1.0
1238,60.0,1,0.0,9.0,1.0
1239,600.0,1,0.0,25.0,1.0
1240,0.0,2,0.0,40.0,1.0
1241,0.0,1,0.0,55.0,1.0
1242,0.0,2,0.0,40.0,1.0
1243,,1,,,
1244,,2,,,
1245,,1,,,
1246,0.0,1,0.0,60.0,1.0
1247,0.0,2,0.0,60.0,1.0
1248,0.0,2,0.0,,3.0
1249,0.0,1,0.0,,3.0
1250,0.0,1,0.0,,3.0
1251,0.0,2,0.0,,3.0
1252,0.0,2,0.0,4.0,1.0
1253,0.0,1,0.0,,2.0
1254,0.0,2,0.0,,3.0
1255,0.0,1,0.0,47.0,1.0
1256,0.0,2,0.0,48.0,1.0
1257,0.0,1,0.0,60.0,1.0
1258,0.0,1,0.0,40.0,1.0
1259,0.0,2,0.0,30.0,1.0
1260,0.0,2,0.0,,3.0
1261,0.0,1,0.0,,3.0
1262,0.0,2,0.0,22.0,1.0
1263,0.0,1,0.0,,2.0
1264,6000.0,2,0.0,40.0,1.0
1265,0.0,2,0.0,,3.0
1266,0.0,1,0.0,,2.0
1267,0.0,2,0.0,40.0,1.0
1268,0.0,1,0.0,10.0,1.0
1269,0.0,2,0.0,,3.0
1270,0.0,1,0.0,,2.0
1271,0.0,1,0.0,,3.0
1272,0.0,2,0.0,,3.0
1273,0.0,1,0.0,32.0,1.0
1274,0.0,2,0.0,,3.0
1275,0.0,1,0.0,40.0,1.0
1276,0.0,2,0.0,30.0,1.0
1277,,2,,,
1278,,2,,,
1279,,1,,,
1280,0.0,1,0.0,43.0,1.0
1281,0.0,2,0.0,40.0,1.0
1282,0.0,1,0.0,,3.0
1283,0.0,2,0.0,16.0,1.0
1284,0.0,1,0.0,,2.0
1285,0.0,2,0.0,,2.0
1286,0.0,2,0.0,,3.0
1287,35000.0,1,0.0,40.0,1.0
1288,35000.0,2,0.0,40.0,1.0
1289,0.0,1,0.0,,3.0
1290,0.0,1,0.0,,2.0
1291,0.0,2,0.0,,3.0
1292,0.0,1,0.0,11.0,1.0
1293,0.0,2,0.0,40.0,1.0
1294,0.0,1,0.0,50.0,1.0
1295,0.0,2,0.0,,3.0
1296,0.0,1,0.0,40.0,1.0
1297,0.0,2,0.0,22.0,1.0
1298,0.0,1,0.0,80.0,1.0
1299,0.0,2,0.0,24.0,1.0
1300,0.0,2,0.0,40.0,1.0
1301,232000.0,1,0.0,60.0,1.0
1302,8000.0,2,0.0,35.0,1.0
1303,,2,,,
1304,20000.0,2,0.0,36.0,1.0
1305,0.0,1,0.0,40.0,1.0
1306,0.0,1,0.0,30.0,1.0
1307,0.0,2,0.0,,3.0
1308,0.0,1,0.0,50.0,1.0
1309,0.0,2,0.0,6.0,1.0
1310,0.0,2,0.0,20.0,1.0
1311,,1,,,
1312,0.0,2,0.0,40.0,1.0
1313,0.0,1,0.0,40.0,1.0
1314,0.0,1,0.0,40.0,1.0
1315,0.0,1,0.0,40.0,1.0
1316,0.0,2,0.0,28.0,1.0
1317,0.0,2,0.0,,2.0
1318,0.0,1,0.0,40.0,1.0
1319,,1,,,
1320,0.0,2,1500.0,12.0,1.0
1321,8000.0,1,0.0,10.0,1.0
1322,0.0,1,0.0,43.0,1.0
1323,0.0,1,0.0,40.0,1.0
1324,0.0,1,0.0,25.0,1.0
1325,0.0,2,0.0,4.0,1.0
1326,0.0,2,0.0,15.0,1.0
1327,0.0,1,0.0,50.0,1.0
1328,10000.0,2,0.0,40.0,1.0
1329,10000.0,1,0.0,40.0,1.0
1330,0.0,2,0.0,28.0,1.0
1331,,1,,,
1332,,1,,,
1333,0.0,1,0.0,42.0,1.0
1334,0.0,2,0.0,19.0,1.0
1335,0.0,2,0.0,15.0,1.0
1336,,2,,,
1337,0.0,2,0.0,40.0,1.0
1338,,2,,,
1339,,2,,,
1340,,2,,,
1341,11000.0,1,0.0,40.0,1.0
1342,0.0,2,0.0,,2.0
1343,0.0,2,0.0,,3.0
1344,0.0,2,0.0,50.0,1.0
1345,0.0,1,0.0,45.0,1.0
1346,,2,,,
1347,,1,,,
1348,,2,,,
1349,,1,,,
1350,0.0,2,0.0,,3.0
1351,0.0,1,0.0,30.0,1.0
1352,0.0,2,0.0,,3.0
1353,0.0,2,0.0,,
1354,,2,,,
1355,0.0,1,0.0,,3.0
1356,0.0,1,0.0,,2.0
1357,0.0,1,0.0,38.0,1.0
1358,0.0,2,0.0,20.0,1.0
1359,,1,,,
1360,,2,,,
1361,0.0,1,0.0,84.0,1.0
1362,0.0,2,0.0,40.0,1.0
1363,12400.0,1,0.0,40.0,1.0
1364,0.0,2,0.0,20.0,1.0
1365,0.0,2,3600.0,12.0,1.0
1366,0.0,1,0.0,,2.0
1367,0.0,2,0.0,,3.0
1368,0.0,2,0.0,35.0,1.0
1369,0.0,1,0.0,20.0,1.0
1370,0.0,2,0.0,40.0,1.0
1371,0.0,1,0.0,40.0,1.0
1372,0.0,2,0.0,,3.0
1373,0.0,1,0.0,77.0,1.0
1374,0.0,1,0.0,25.0,1.0
1375,,2,,,
1376,,2,,,
1377,,1,,,
1378,0.0,2,0.0,39.0,1.0
1379,0.0,1,0.0,40.0,1.0
1380,0.0,1,0.0,36.0,1.0
1381,,1,,,
1382,,1,,,
1383,,1,,,
1384,0.0,2,0.0,34.0,1.0
1385,0.0,1,4800.0,,3.0
1386,0.0,1,0.0,50.0,1.0
1387,0.0,2,0.0,37.0,1.0
1388,0.0,2,0.0,30.0,1.0
1389,0.0,1,0.0,40.0,1.0
1390,0.0,1,0.0,40.0,1.0
1391,0.0,2,0.0,35.0,1.0
1392,,2,,,
1393,0.0,2,0.0,40.0,1.0
1394,0.0,1,0.0,38.0,1.0
1395,0.0,1,0.0,,3.0
1396,0.0,2,0.0,,3.0
1397,0.0,2,0.0,40.0,1.0
1398,0.0,1,0.0,40.0,1.0
1399,,2,,,
1400,10000.0,1,0.0,20.0,1.0
1401,0.0,2,0.0,,2.0
1402,0.0,1,0.0,,3.0
1403,0.0,2,0.0,,3.0
1404,0.0,1,0.0,40.0,1.0
1405,0.0,2,0.0,,3.0
1406,0.0,1,0.0,,2.0
1407,1800.0,2,0.0,40.0,1.0
1408,0.0,1,0.0,,3.0
1409,0.0,2,0.0,30.0,1.0
1410,0.0,2,0.0,,
1411,0.0,2,0.0,,
1412,0.0,1,0.0,35.0,1.0
1413,0.0,2,0.0,,3.0
1414,0.0,2,0.0,22.0,1.0
1415,0.0,1,0.0,40.0,1.0
1416,,1,,,
1417,,2,,,
1418,,1,,,
1419,300.0,1,0.0,50.0,1.0
1420,0.0,1,0.0,48.0,1.0
1421,0.0,1,0.0,50.0,1.0
1422,0.0,2,0.0,40.0,1.0
1423,0.0,2,0.0,40.0,1.0
1424,2000.0,1,0.0,24.0,1.0
1425,0.0,2,0.0,40.0,1.0
1426,0.0,2,0.0,30.0,1.0
1427,0.0,2,0.0,10.0,1.0
1428,0.0,2,0.0,12.0,1.0
1429,0.0,1,0.0,,2.0
1430,0.0,2,0.0,,3.0
1431,0.0,1,0.0,20.0,1.0
1432,0.0,1,0.0,60.0,1.0
1433,0.0,2,0.0,32.0,1.0
1434,0.0,2,0.0,,2.0
1435,0.0,1,0.0,30.0,1.0
1436,0.0,1,0.0,50.0,1.0
1437,0.0,1,0.0,19.0,1.0
1438,0.0,1,0.0,40.0,1.0
1439,60000.0,1,0.0,40.0,1.0
1440,0.0,2,0.0,,3.0
1441,,2,,,
1442,,1,,,
1443,,1,,,
1444,0.0,2,12500.0,,3.0
1445,0.0,1,0.0,,2.0
1446,0.0,2,0.0,4.0,1.0
1447,0.0,1,0.0,40.0,1.0
1448,0.0,2,0.0,,2.0
1449,0.0,1,0.0,,3.0
1450,0.0,1,0.0,,3.0
1451,40000.0,1,0.0,40.0,1.0
1452,0.0,2,0.0,,2.0
1453,0.0,2,0.0,20.0,1.0
1454,0.0,1,0.0,55.0,1.0
1455,0.0,2,0.0,18.0,1.0
1456,0.0,2,4900.0,,3.0
1457,0.0,2,0.0,20.0,1.0
1458,0.0,1,0.0,40.0,1.0
1459,0.0,1,0.0,10.0,1.0
1460,,1,,,
1461,,2,,,
1462,0.0,1,0.0,30.0,1.0
1463,0.0,2,0.0,,3.0
1464,0.0,1,0.0,40.0,1.0
1465,0.0,2,0.0,40.0,1.0
1466,,2,,,
1467,0.0,1,0.0,35.0,1.0
1468,0.0,1,0.0,40.0,1.0
1469,0.0,2,0.0,16.0,1.0
1470,50000.0,1,0.0,60.0,1.0
1471,0.0,2,0.0,40.0,1.0
1472,0.0,1,0.0,40.0,1.0
1473,,1,,,
1474,0.0,1,0.0,,2.0
1475,0.0,2,0.0,,2.0
1476,0.0,2,0.0,20.0,1.0
1477,100000.0,1,0.0,50.0,1.0
1478,0.0,1,0.0,,3.0
1479,0.0,2,0.0,,3.0
1480,0.0,1,0.0,70.0,1.0
1481,0.0,2,0.0,40.0,1.0
1482,,2,,,
1483,0.0,1,0.0,,3.0
1484,0.0,2,0.0,40.0,1.0
1485,0.0,2,0.0,,2.0
1486,0.0,1,0.0,,3.0
1487,,1,,,
1488,0.0,2,0.0,,2.0
1489,0.0,1,0.0,,2.0
1490,0.0,2,0.0,,3.0
1491,0.0,1,0.0,40.0,1.0
1492,0.0,2,0.0,30.0,1.0
1493,0.0,2,0.0,20.0,1.0
1494,0.0,2,0.0,,3.0
1495,0.0,1,0.0,60.0,1.0
1496,0.0,2,0.0,20.0,1.0
1497,,1,,,
1498,0.0,2,0.0,10.0,1.0
1499,0.0,2,0.0,,2.0
1500,0.0,1,0.0,25.0,1.0
1501,-920.0,1,0.0,36.0,1.0
1502,-330.0,2,0.0,40.0,1.0
1503,0.0,2,0.0,40.0,1.0
1504,0.0,1,0.0,55.0,1.0
1505,0.0,1,0.0,,
1506,0.0,1,0.0,40.0,1.0
1507,0.0,2,0.0,39.0,1.0
1508,0.0,2,0.0,,3.0
1509,,2,,,
1510,0.0,2,0.0,30.0,1.0
1511,0.0,1,0.0,,3.0
1512,0.0,2,0.0,,3.0
1513,0.0,2,0.0,20.0,1.0
1514,0.0,1,0.0,40.0,1.0
1515,0.0,1,0.0,,2.0
1516,0.0,2,0.0,,3.0
1517,,1,,,
1518,,2,,,
1519,,2,,,
1520,0.0,1,0.0,40.0,1.0
1521,0.0,1,0.0,50.0,1.0
1522,0.0,2,0.0,20.0,1.0
1523,,2,,,
1524,,2,,,
1525,,1,,,
1526,,2,,,
1527,0.0,2,0.0,40.0,1.0
1528,0.0,1,0.0,,3.0
1529,40000.0,1,0.0,40.0,1.0
1530,0.0,2,10800.0,,3.0
1531,0.0,2,0.0,50.0,1.0
1532,0.0,1,0.0,40.0,1.0
1533,,1,,,
1534,0.0,2,0.0,,2.0
1535,0.0,2,0.0,40.0,1.0
1536,0.0,1,0.0,50.0,1.0
1537,500.0,1,0.0,40.0,1.0
1538,0.0,2,0.0,40.0,1.0
1539,0.0,1,0.0,40.0,1.0
1540,0.0,1,0.0,28.0,1.0
1541,0.0,1,0.0,8.0,1.0
1542,0.0,1,0.0,40.0,1.0
1543,0.0,1,0.0,,3.0
1544,0.0,2,0.0,,3.0
1545,13000.0,1,0.0,40.0,1.0
1546,0.0,2,0.0,,2.0
1547,0.0,2,0.0,,3.0
1548,0.0,2,0.0,,3.0
1549,0.0,2,0.0,40.0,1.0
1550,0.0,2,0.0,,3.0
1551,0.0,1,0.0,,3.0
1552,0.0,1,0.0,40.0,1.0
1553,0.0,1,0.0,15.0,1.0
1554,0.0,2,0.0,40.0,1.0
1555,0.0,2,0.0,38.0,1.0
1556,,1,,,
1557,0.0,1,0.0,40.0,1.0
1558,2500.0,2,0.0,20.0,1.0
1559,0.0,1,0.0,45.0,1.0
1560,0.0,2,0.0,99.0,1.0
1561,0.0,1,8100.0,,3.0
1562,0.0,1,0.0,,3.0
1563,0.0,1,0.0,40.0,1.0
1564,0.0,2,0.0,,2.0
1565,0.0,1,0.0,50.0,1.0
1566,0.0,2,0.0,,3.0
1567,,1,,,
1568,,1,,,
1569,,1,,,
1570,,1,,,
1571,,1,,,
1572,,2,,,
1573,0.0,1,0.0,50.0,1.0
1574,0.0,2,0.0,15.0,1.0
1575,0.0,1,0.0,5.0,1.0
1576,0.0,2,0.0,,
1577,0.0,1,0.0,40.0,1.0
1578,0.0,2,0.0,50.0,1.0
1579,,1,,,
1580,0.0,1,0.0,,2.0
1581,0.0,2,0.0,,3.0
1582,0.0,2,0.0,,3.0
1583,0.0,1,0.0,,3.0
1584,0.0,1,0.0,40.0,1.0
1585,0.0,2,0.0,40.0,1.0
1586,0.0,1,0.0,40.0,1.0
1587,0.0,2,0.0,44.0,1.0
1588,0.0,1,0.0,,3.0
1589,0.0,2,0.0,,3.0
1590,0.0,1,0.0,39.0,1.0
1591,0.0,1,0.0,40.0,1.0
1592,0.0,2,0.0,32.0,1.0
1593,0.0,2,0.0,,2.0
1594,200.0,1,0.0,10.0,1.0
1595,0.0,2,0.0,,3.0
1596,0.0,1,0.0,50.0,1.0
1597,0.0,2,0.0,,3.0
1598,,1,,,
1599,,1,,,
1600,4000.0,2,0.0,10.0,1.0
1601,50000.0,1,0.0,70.0,1.0
1602,,2,,,
1603,,1,,,
