,ADJINC,PWGTP,AGEP,CIT,CITWP
59296,1013916,14,47,4,1997.0
59297,1013916,23,78,5,
59298,1013916,8,39,5,
59299,1013916,9,64,1,
59300,1013916,14,57,1,
59301,1013916,27,61,1,
59302,1013916,25,62,1,
59303,1013916,22,26,1,
59304,1013916,5,93,1,
59305,1013916,20,52,1,
59306,1013916,16,43,1,
59307,1013916,20,36,1,
59308,1013916,14,5,1,
59309,1013916,18,1,1,
59310,1013916,11,63,1,
59311,1013916,9,56,1,
59312,1013916,12,19,1,
59313,1013916,5,42,1,
59314,1013916,6,46,1,
59315,1013916,5,17,1,
59316,1013916,6,14,1,
59317,1013916,3,65,1,
59318,1013916,3,60,1,
59319,1013916,7,52,1,
59320,1013916,7,65,1,
59321,1013916,6,65,1,
59322,1013916,3,85,1,
59323,1013916,7,67,1,
59324,1013916,11,73,1,
59325,1013916,10,70,1,
59326,1013916,25,45,1,
59327,1013916,29,65,1,
59328,1013916,29,66,1,
59329,1013916,18,21,1,
59330,1013916,20,33,1,
59331,1013916,20,72,1,
59332,1013916,19,54,1,
59333,1013916,21,41,1,
59334,1013916,18,45,1,
59335,1013916,5,79,1,
59336,1013916,6,77,1,
59337,1013916,6,50,1,
59338,1013916,30,58,1,
59339,1013916,31,58,3,
59340,1013916,29,22,1,
59341,1013916,27,29,1,
59342,1013916,62,23,1,
59343,1013916,62,24,1,
59344,1013916,62,24,1,
59345,1013916,63,22,1,
59346,1013916,26,33,1,
59347,1013916,23,34,1,
59348,1013916,22,15,1,
59349,1013916,14,67,1,
59350,1013916,14,66,1,
59351,1013916,9,79,1,
59352,1013916,8,57,1,
59353,1013916,15,25,1,
59354,1013916,11,25,1,
59355,1013916,5,54,1,
59356,1013916,14,40,1,
59357,1013916,28,16,1,
59358,1013916,16,18,1,
59359,1013916,13,47,1,
59360,1013916,15,44,1,
59361,1013916,13,14,1,
59362,1013916,13,11,1,
59363,1013916,7,30,1,
59364,1013916,12,5,1,
59365,1013916,13,65,1,
59366,1013916,14,58,4,1985.0
59367,1013916,28,45,1,
59368,1013916,17,43,1,
59369,1013916,13,15,1,
59370,1013916,23,61,1,
59371,1013916,23,60,1,
59372,1013916,16,19,1,
59373,1013916,31,27,1,
59374,1013916,31,21,1,
59375,1013916,4,17,1,
59376,1013916,14,24,1,
59377,1013916,11,54,1,
59378,1013916,12,29,1,
59379,1013916,10,53,1,
59380,1013916,12,53,1,
59381,1013916,23,28,3,
59382,1013916,16,31,1,
59383,1013916,12,31,1,
59384,1013916,13,10,1,
59385,1013916,13,8,1,
59386,1013916,18,6,1,
59387,1013916,17,3,1,
59388,1013916,14,85,1,
59389,1013916,13,69,1,
59390,1013916,9,37,1,
59391,1013916,7,35,1,
59392,1013916,8,11,1,
59393,1013916,8,9,1,
59394,1013916,7,6,1,
59395,1013916,10,4,1,
59396,1013916,10,2,1,
59397,1013916,10,0,1,
59398,1013916,49,18,1,
59399,1013916,27,54,1,
59400,1013916,15,45,1,
59401,1013916,21,58,1,
59402,1013916,24,63,1,
59403,1013916,24,55,1,
59404,1013916,15,75,1,
59405,1013916,59,36,1,
59406,1013916,57,13,1,
59407,1013916,57,11,1,
59408,1013916,40,37,1,
59409,1013916,6,83,1,
59410,1013916,6,85,1,
59411,1013916,11,67,1,
59412,1013916,11,60,1,
59413,1013916,20,25,1,
59414,1013916,13,23,1,
59415,1013916,9,73,1,
59416,1013916,11,70,1,
59417,1013916,9,70,1,
59418,1013916,20,58,1,
59419,1013916,14,54,1,
59420,1013916,16,41,1,
59421,1013916,14,41,1,
59422,1013916,23,21,1,
59423,1013916,14,17,1,
59424,1013916,21,0,1,
59425,1013916,10,51,1,
59426,1013916,4,70,1,
59427,1013916,3,59,1,
59428,1013916,20,46,1,
59429,1013916,19,41,1,
59430,1013916,5,69,1,
59431,1013916,4,61,1,
59432,1013916,11,81,1,
59433,1013916,30,23,1,
59434,1013916,16,23,1,
59435,1013916,12,2,1,
59436,1013916,20,1,1,
59437,1013916,24,47,3,
59438,1013916,47,47,1,
59439,1013916,14,17,1,
59440,1013916,2,35,1,
59441,1013916,3,9,1,
59442,1013916,3,5,1,
59443,1013916,22,30,1,
59444,1013916,43,30,1,
59445,1013916,3,69,1,
59446,1013916,3,79,1,
59447,1013916,8,20,1,
59448,1013916,3,17,1,
59449,1013916,88,47,1,
59450,1013916,113,22,1,
59451,1013916,86,16,1,
59452,1013916,141,26,1,
59453,1013916,13,83,1,
59454,1013916,14,76,1,
59455,1013916,15,30,1,
59456,1013916,9,58,1,
59457,1013916,12,45,1,
59458,1013916,12,47,1,
59459,1013916,13,16,1,
59460,1013916,12,62,1,
59461,1013916,31,32,1,
59462,1013916,24,71,1,
59463,1013916,21,69,1,
59464,1013916,99,84,1,
59465,1013916,70,78,1,
59466,1013916,18,66,1,
59467,1013916,16,65,1,
59468,1013916,11,66,1,
59469,1013916,8,61,1,
59470,1013916,35,31,1,
59471,1013916,34,7,1,
59472,1013916,12,22,1,
59473,1013916,5,20,1,
59474,1013916,93,49,1,
59475,1013916,85,23,1,
59476,1013916,66,11,1,
59477,1013916,75,43,1,
59478,1013916,38,12,1,
59479,1013916,12,53,1,
59480,1013916,27,56,1,
59481,1013916,22,84,1,
59482,1013916,5,39,1,
59483,1013916,5,38,1,
59484,1013916,5,15,1,
59485,1013916,8,14,1,
59486,1013916,8,11,1,
59487,1013916,8,9,1,
59488,1013916,7,6,1,
59489,1013916,8,6,1,
59490,1013916,5,32,1,
59491,1013916,5,7,1,
59492,1013916,25,33,4,2010.0
59493,1013916,16,7,1,
59494,1013916,8,0,1,
59495,1013916,8,24,5,
59496,1013916,7,80,1,
59497,1013916,12,58,1,
59498,1013916,10,58,1,
59499,1013916,12,47,1,
59500,1013916,15,40,1,
59501,1013916,15,2,1,
59502,1013916,13,0,1,
59503,1013916,4,75,1,
59504,1013916,6,60,1,
59505,1013916,18,28,1,
59506,1013916,23,28,1,
59507,1013916,36,1,1,
59508,1013916,17,50,1,
59509,1013916,18,48,1,
59510,1013916,17,17,1,
59511,1013916,17,15,1,
59512,1013916,17,16,5,
59513,1013916,27,33,5,
59514,1013916,26,30,5,
59515,1013916,24,4,5,
59516,1013916,36,2,5,
59517,1013916,17,20,1,
59518,1013916,17,23,1,
59519,1013916,13,26,5,
59520,1013916,10,7,1,
59521,1013916,5,3,1,
59522,1013916,9,24,1,
59523,1013916,6,62,1,
59524,1013916,6,60,1,
59525,1013916,10,61,1,
59526,1013916,14,54,1,
59527,1013916,12,32,1,
59528,1013916,6,10,1,
59529,1013916,4,9,1,
59530,1013916,5,73,4,1995.0
59531,1013916,19,36,1,
59532,1013916,15,36,1,
59533,1013916,18,10,1,
59534,1013916,14,2,1,
59535,1013916,18,15,1,
59536,1013916,14,81,1,
59537,1013916,33,73,1,
59538,1013916,37,73,1,
59539,1013916,6,48,5,
59540,1013916,12,69,1,
59541,1013916,28,28,1,
59542,1013916,44,9,1,
59543,1013916,27,6,1,
59544,1013916,21,2,1,
59545,1013916,13,54,1,
59546,1013916,12,46,1,
59547,1013916,10,52,1,
59548,1013916,26,27,1,
59549,1013916,12,3,1,
59550,1013916,19,72,1,
59551,1013916,85,61,4,1962.0
59552,1013916,84,63,1,
59553,1013916,8,59,1,
59554,1013916,6,67,1,
59555,1013916,20,35,1,
59556,1013916,19,36,1,
59557,1013916,16,1,1,
59558,1013916,11,59,1,
59559,1013916,10,61,1,
59560,1013916,19,27,1,
59561,1013916,9,45,1,
59562,1013916,17,70,1,
59563,1013916,89,37,5,
59564,1013916,115,35,5,
59565,1013916,107,10,5,
59566,1013916,107,8,5,
59567,1013916,107,5,5,
59568,1013916,2,14,1,
59569,1013916,30,63,1,
59570,1013916,37,71,1,
59571,1013916,15,40,1,
59572,1013916,11,10,1,
59573,1013916,27,39,1,
59574,1013916,32,47,1,
59575,1013916,21,51,1,
59576,1013916,33,18,1,
59577,1013916,34,18,1,
59578,1013916,24,38,1,
59579,1013916,23,42,1,
59580,1013916,19,11,1,
59581,1013916,24,6,1,
59582,1013916,7,40,5,
59583,1013916,19,19,1,
59584,1013916,10,12,1,
59585,1013916,9,11,1,
59586,1013916,37,54,1,
59587,1013916,28,57,1,
59588,1013916,9,22,1,
59589,1013916,10,23,1,
59590,1013916,31,46,1,
59591,1013916,30,48,1,
59592,1013916,39,24,1,
59593,1013916,2,77,1,
59594,1013916,2,76,1,
59595,1013916,19,39,1,
59596,1013916,12,16,1,
59597,1013916,15,4,1,
59598,1013916,15,8,1,
59599,1013916,25,21,5,
59600,1013916,27,21,5,
59601,1013916,29,21,5,
59602,1013916,28,20,5,
59603,1013916,28,20,5,
59604,1013916,23,64,1,
59605,1013916,23,66,1,
59606,1013916,18,64,1,
59607,1013916,54,47,1,
59608,1013916,54,36,1,
59609,1013916,45,2,1,
59610,1013916,45,0,1,
59611,1013916,2,57,1,
59612,1013916,2,54,1,
59613,1013916,3,23,1,
59614,1013916,7,68,1,
59615,1013916,7,67,1,
59616,1013916,13,55,4,1999.0
59617,1013916,13,56,4,1999.0
59618,1013916,17,28,4,1999.0
59619,1013916,16,16,1,
59620,1013916,25,45,1,
59621,1013916,12,43,1,
59622,1013916,27,21,1,
59623,1013916,25,15,1,
59624,1013916,17,58,1,
59625,1013916,22,35,1,
59626,1013916,161,36,1,
59627,1013916,58,26,1,
59628,1013916,40,26,1,
59629,1013916,38,2,1,
59630,1013916,13,89,1,
59631,1013916,4,62,1,
59632,1013916,4,63,1,
59633,1013916,4,30,1,
59634,1013916,8,37,1,
59635,1013916,63,40,1,
59636,1013916,51,46,1,
59637,1013916,62,13,1,
59638,1013916,62,10,1,
59639,1013916,35,57,5,
59640,1013916,30,57,1,
59641,1013916,34,17,1,
59642,1013916,29,17,1,
59643,1013916,35,17,1,
59644,1013916,24,46,1,
59645,1013916,24,43,1,
59646,1013916,30,23,1,
59647,1013916,24,14,1,
59648,1013916,29,0,1,
59649,1013916,34,24,1,
59650,1013916,4,32,1,
59651,1013916,7,45,1,
59652,1013916,6,12,1,
59653,1013916,6,8,1,
59654,1013916,5,6,1,
59655,1013916,10,45,1,
59656,1013916,8,53,1,
59657,1013916,23,85,4,1974.0
59658,1013916,7,70,1,
59659,1013916,3,62,1,
59660,1013916,4,23,1,
59661,1013916,2,58,1,
59662,1013916,3,66,1,
59663,1013916,3,93,1,
59664,1013916,19,63,1,
59665,1013916,19,36,1,
59666,1013916,19,30,1,
59667,1013916,7,24,1,
59668,1013916,2,22,1,
59669,1013916,8,0,1,
59670,1013916,12,54,1,
59671,1013916,13,56,1,
59672,1013916,26,28,1,
59673,1013916,14,72,1,
59674,1013916,10,50,1,
59675,1013916,6,57,1,
59676,1013916,19,64,1,
59677,1013916,10,19,1,
59678,1013916,12,23,1,
59679,1013916,22,19,1,
59680,1013916,8,70,1,
59681,1013916,7,35,1,
59682,1013916,9,3,1,
59683,1013916,6,51,1,
59684,1013916,16,38,5,
59685,1013916,18,42,5,
59686,1013916,21,12,1,
59687,1013916,28,9,1,
59688,1013916,21,8,1,
59689,1013916,21,5,1,
59690,1013916,176,23,1,
59691,1013916,62,21,1,
59692,1013916,41,39,1,
59693,1013916,47,60,1,
59694,1013916,48,14,1,
59695,1013916,36,12,1,
59696,1013916,23,68,1,
59697,1013916,21,66,1,
59698,1013916,18,53,1,
59699,1013916,20,59,1,
59700,1013916,67,36,4,2006.0
59701,1013916,78,41,1,
59702,1013916,4,36,1,
59703,1013916,5,37,1,
59704,1013916,5,10,1,
59705,1013916,6,7,1,
59706,1013916,31,34,1,
59707,1013916,14,35,1,
59708,1013916,13,14,1,
59709,1013916,15,10,1,
59710,1013916,13,7,1,
59711,1013916,13,5,1,
59712,1013916,22,3,1,
59713,1013916,7,47,1,
59714,1013916,52,31,1,
59715,1013916,47,2,1,
59716,1013916,34,47,1,
59717,1013916,21,52,1,
59718,1013916,6,28,1,
59719,1013916,19,30,1,
59720,1013916,24,1,1,
59721,1013916,38,22,1,
59722,1013916,33,27,1,
59723,1013916,59,24,1,
59724,1013916,4,36,1,
59725,1013916,4,13,1,
59726,1013916,3,12,1,
59727,1013916,4,8,1,
59728,1013916,5,35,1,
59729,1013916,3,35,1,
59730,1013916,5,10,1,
59731,1013916,5,7,1,
59732,1013916,5,5,1,
59733,1013916,5,0,1,
59734,1013916,4,67,1,
59735,1013916,3,61,1,
59736,1013916,30,57,1,
59737,1013916,17,42,1,
59738,1013916,20,16,1,
59739,1013916,16,40,1,
59740,1013916,8,31,1,
59741,1013916,14,7,1,
59742,1013916,8,4,1,
59743,1013916,7,33,1,
59744,1013916,30,38,1,
59745,1013916,22,33,1,
59746,1013916,30,12,1,
59747,1013916,15,16,1,
59748,1013916,23,29,1,
59749,1013916,20,32,1,
59750,1013916,26,6,1,
59751,1013916,25,4,1,
59752,1013916,25,1,1,
59753,1013916,9,82,1,
59754,1013916,14,81,1,
59755,1013916,21,81,1,
59756,1013916,18,74,1,
59757,1013916,13,55,1,
59758,1013916,30,25,1,
59759,1013916,44,25,1,
59760,1013916,50,7,1,
59761,1013916,37,46,1,
59762,1013916,38,46,1,
59763,1013916,71,16,1,
59764,1013916,12,71,1,
59765,1013916,11,68,1,
59766,1013916,26,41,1,
59767,1013916,26,39,1,
59768,1013916,30,10,1,
59769,1013916,30,8,1,
59770,1013916,30,5,1,
59771,1013916,14,58,1,
59772,1013916,11,68,1,
59773,1013916,43,42,1,
59774,1013916,40,45,1,
59775,1013916,49,11,1,
59776,1013916,21,26,1,
59777,1013916,22,25,1,
59778,1013916,30,62,4,1999.0
59779,1013916,26,53,4,2002.0
59780,1013916,47,84,5,
59781,1013916,16,71,1,
59782,1013916,22,78,1,
59783,1013916,25,69,1,
59784,1013916,23,69,1,
59785,1013916,19,52,1,
59786,1013916,15,47,1,
59787,1013916,31,26,1,
59788,1013916,18,8,1,
59789,1013916,20,60,1,
59790,1013916,18,52,1,
59791,1013916,4,55,1,
59792,1013916,5,61,1,
59793,1013916,12,61,1,
59794,1013916,12,83,1,
59795,1013916,14,72,1,
59796,1013916,13,65,1,
59797,1013916,16,51,5,
59798,1013916,11,55,5,
59799,1013916,4,28,5,
59800,1013916,4,56,1,
59801,1013916,12,66,1,
59802,1013916,11,66,1,
59803,1013916,10,59,1,
59804,1013916,12,85,1,
59805,1013916,13,52,1,
59806,1013916,31,66,1,
59807,1013916,40,68,1,
59808,1013916,11,39,1,
59809,1013916,11,41,1,
59810,1013916,11,11,1,
59811,1013916,12,9,1,
59812,1013916,11,8,1,
59813,1013916,19,30,1,
59814,1013916,13,63,1,
59815,1013916,25,28,1,
59816,1013916,42,30,1,
59817,1013916,7,55,1,
59818,1013916,9,47,1,
59819,1013916,15,23,1,
59820,1013916,14,84,1,
59821,1013916,4,53,1,
59822,1013916,3,54,1,
59823,1013916,9,16,1,
59824,1013916,11,61,1,
59825,1013916,14,55,1,
59826,1013916,14,38,1,
59827,1013916,13,36,1,
59828,1013916,35,55,1,
59829,1013916,29,57,4,1983.0
59830,1013916,12,47,1,
59831,1013916,14,49,1,
59832,1013916,13,25,1,
59833,1013916,5,51,1,
59834,1013916,5,62,1,
59835,1013916,16,14,1,
59836,1013916,17,10,1,
59837,1013916,2,52,1,
59838,1013916,6,52,1,
59839,1013916,18,70,1,
59840,1013916,15,81,1,
59841,1013916,4,56,1,
59842,1013916,6,56,1,
59843,1013916,18,35,1,
59844,1013916,3,57,1,
59845,1013916,3,65,1,
59846,1013916,14,52,1,
59847,1013916,22,24,1,
59848,1013916,7,63,1,
59849,1013916,7,56,1,
59850,1013916,4,26,1,
59851,1013916,4,64,1,
59852,1013916,4,65,1,
59853,1013916,20,83,1,
59854,1013916,6,23,1,
59855,1013916,4,4,1,
59856,1013916,3,57,1,
59857,1013916,5,68,1,
59858,1013916,5,64,1,
59859,1013916,6,89,1,
59860,1013916,16,88,1,
59861,1013916,34,61,1,
59862,1013916,37,66,1,
59863,1013916,9,30,1,
59864,1013916,9,31,1,
59865,1013916,12,7,1,
59866,1013916,12,5,1,
59867,1013916,18,2,1,
59868,1013916,18,0,1,
59869,1013916,60,38,1,
59870,1013916,61,40,1,
59871,1013916,62,17,1,
59872,1013916,63,15,1,
59873,1013916,68,12,1,
59874,1013916,24,31,1,
59875,1013916,16,29,1,
59876,1013916,26,9,1,
59877,1013916,26,7,1,
59878,1013916,31,2,1,
59879,1013916,34,49,1,
59880,1013916,19,44,5,
59881,1013916,43,5,3,
59882,1013916,33,3,1,
59883,1013916,4,68,1,
59884,1013916,4,72,1,
59885,1013916,8,41,1,
59886,1013916,5,13,1,
59887,1013916,4,8,1,
59888,1013916,5,62,1,
59889,1013916,4,61,1,
59890,1013916,5,10,1,
59891,1013916,31,55,1,
59892,1013916,30,63,1,
59893,1013916,8,55,1,
59894,1013916,5,50,1,
59895,1013916,24,59,1,
59896,1013916,25,57,1,
59897,1013916,31,21,1,
59898,1013916,29,18,1,
59899,1013916,33,16,1,
59900,1013916,6,59,1,
59901,1013916,7,28,1,
59902,1013916,10,6,1,
59903,1013916,6,24,1,
59904,1013916,16,55,1,
59905,1013916,22,31,1,
59906,1013916,20,23,1,
59907,1013916,21,15,1,
59908,1013916,20,11,1,
59909,1013916,50,42,4,2008.0
59910,1013916,132,23,1,
59911,1013916,75,25,5,
59912,1013916,63,11,5,
59913,1013916,63,5,1,
59914,1013916,1,85,1,
59915,1013916,17,77,1,
59916,1013916,21,44,1,
59917,1013916,18,69,1,
59918,1013916,7,74,1,
59919,1013916,8,86,1,
59920,1013916,4,57,1,
59921,1013916,3,80,1,
59922,1013916,4,83,1,
59923,1013916,12,49,1,
59924,1013916,14,55,1,
59925,1013916,13,60,1,
59926,1013916,7,59,1,
59927,1013916,12,85,1,
59928,1013916,19,58,1,
59929,1013916,12,63,1,
59930,1013916,11,67,1,
59931,1013916,16,39,1,
59932,1013916,30,64,1,
59933,1013916,24,65,1,
59934,1013916,18,58,1,
59935,1013916,8,34,1,
59936,1013916,14,35,1,
59937,1013916,9,83,1,
59938,1013916,9,74,1,
59939,1013916,28,59,1,
59940,1013916,18,66,5,
59941,1013916,21,66,5,
59942,1013916,18,28,5,
59943,1013916,25,26,5,
59944,1013916,18,6,1,
59945,1013916,19,6,1,
59946,1013916,17,25,1,
59947,1013916,18,25,1,
59948,1013916,9,23,5,
59949,1013916,22,77,1,
59950,1013916,35,44,1,
59951,1013916,20,76,1,
59952,1013916,23,61,1,
59953,1013916,14,39,1,
59954,1013916,19,11,1,
59955,1013916,19,9,1,
59956,1013916,20,75,1,
59957,1013916,19,72,1,
59958,1013916,10,34,1,
59959,1013916,6,38,1,
59960,1013916,9,3,1,
59961,1013916,9,0,1,
59962,1013916,22,61,1,
59963,1013916,14,63,1,
59964,1013916,12,59,1,
59965,1013916,13,59,1,
59966,1013916,6,82,1,
59967,1013916,17,73,1,
59968,1013916,36,50,1,
59969,1013916,23,28,1,
59970,1013916,18,28,1,
59971,1013916,22,0,1,
59972,1013916,21,32,1,
59973,1013916,15,43,1,
59974,1013916,14,42,1,
59975,1013916,17,14,1,
59976,1013916,16,12,1,
59977,1013916,17,8,1,
59978,1013916,33,54,1,
59979,1013916,35,31,1,
59980,1013916,21,1,1,
59981,1013916,27,22,1,
59982,1013916,11,76,1,
59983,1013916,12,75,1,
59984,1013916,9,68,1,
59985,1013916,5,69,1,
59986,1013916,24,41,4,1992.0
59987,1013916,12,16,1,
59988,1013916,12,10,1,
59989,1013916,13,9,1,
59990,1013916,40,38,4,2001.0
59991,1013916,22,71,1,
59992,1013916,29,52,1,
59993,1013916,15,43,1,
59994,1013916,15,36,1,
59995,1013916,16,11,1,
59996,1013916,12,18,1,
59997,1013916,16,17,1,
59998,1013916,13,7,1,
59999,1013916,9,59,1,
60000,1013916,8,62,1,
60001,1013916,3,60,1,
60002,1013916,15,72,1,
60003,1013916,17,69,1,
60004,1013916,37,30,1,
60005,1013916,80,31,1,
60006,1013916,37,10,1,
60007,1013916,37,7,1,
60008,1013916,7,38,1,
60009,1013916,31,20,1,
60010,1013916,55,28,5,
60011,1013916,43,50,5,
60012,1013916,36,58,1,
60013,1013916,44,52,1,
60014,1013916,48,20,1,
60015,1013916,25,45,1,
60016,1013916,25,46,1,
60017,1013916,27,17,1,
60018,1013916,23,14,1,
60019,1013916,10,54,1,
60020,1013916,13,42,1,
60021,1013916,10,45,1,
60022,1013916,20,20,1,
60023,1013916,12,16,1,
60024,1013916,15,12,1,
60025,1013916,11,9,1,
60026,1013916,20,76,1,
60027,1013916,30,72,1,
60028,1013916,5,18,1,
60029,1013916,8,60,1,
60030,1013916,8,60,1,
60031,1013916,9,55,1,
60032,1013916,7,59,1,
60033,1013916,13,32,1,
60034,1013916,11,30,1,
60035,1013916,10,35,1,
60036,1013916,9,35,1,
60037,1013916,7,5,1,
60038,1013916,6,4,1,
60039,1013916,18,68,1,
60040,1013916,16,69,1,
60041,1013916,24,44,3,
60042,1013916,2,17,1,
60043,1013916,10,85,1,
60044,1013916,68,47,1,
60045,1013916,43,15,1,
60046,1013916,62,11,1,
60047,1013916,16,64,1,
60048,1013916,17,61,1,
60049,1013916,10,71,1,
60050,1013916,6,51,1,
60051,1013916,99,45,3,
60052,1013916,90,45,4,2003.0
60053,1013916,58,10,1,
60054,1013916,57,5,1,
60055,1013916,52,17,1,
60056,1013916,21,72,1,
60057,1013916,16,70,4,1959.0
60058,1013916,15,70,1,
60059,1013916,7,82,1,
60060,1013916,8,43,1,
60061,1013916,13,41,1,
60062,1013916,13,35,1,
60063,1013916,10,79,1,
60064,1013916,10,81,1,
60065,1013916,6,55,5,
60066,1013916,8,52,5,
60067,1013916,24,33,1,
60068,1013916,7,12,1,
60069,1013916,7,9,1,
60070,1013916,19,38,1,
60071,1013916,4,58,1,
60072,1013916,4,26,1,
60073,1013916,22,50,1,
60074,1013916,18,41,1,
60075,1013916,22,6,1,
60076,1013916,2,19,1,
60077,1013916,21,25,1,
60078,1013916,24,0,1,
60079,1013916,24,37,1,
60080,1013916,25,68,1,
60081,1013916,6,55,1,
60082,1013916,7,36,1,
60083,1013916,7,36,1,
60084,1013916,12,11,1,
60085,1013916,9,9,1,
60086,1013916,10,7,1,
60087,1013916,10,5,1,
60088,1013916,6,3,1,
60089,1013916,9,71,1,
60090,1013916,5,64,1,
60091,1013916,2,85,1,
60092,1013916,27,31,1,
60093,1013916,26,29,1,
60094,1013916,24,0,1,
60095,1013916,9,50,1,
60096,1013916,22,42,1,
60097,1013916,23,36,5,
60098,1013916,17,34,5,
60099,1013916,25,11,5,
60100,1013916,23,9,5,
60101,1013916,28,0,5,
60102,1013916,26,52,1,
60103,1013916,19,50,1,
60104,1013916,15,72,1,
60105,1013916,4,49,1,
60106,1013916,5,23,1,
60107,1013916,27,32,1,
60108,1013916,22,30,1,
60109,1013916,27,4,1,
60110,1013916,27,4,1,
60111,1013916,19,9,1,
60112,1013916,31,7,1,
60113,1013916,64,39,1,
60114,1013916,33,17,1,
60115,1013916,34,16,1,
60116,1013916,35,63,1,
60117,1013916,3,75,1,
60118,1013916,3,65,1,
60119,1013916,22,61,1,
60120,1013916,20,61,1,
60121,1013916,16,46,1,
60122,1013916,18,44,1,
60123,1013916,13,70,1,
60124,1013916,14,63,1,
60125,1013916,19,57,1,
60126,1013916,19,46,1,
60127,1013916,23,48,1,
60128,1013916,21,13,1,
60129,1013916,16,11,1,
60130,1013916,7,41,1,
60131,1013916,6,23,1,
60132,1013916,11,6,1,
60133,1013916,6,4,1,
60134,1013916,6,3,1,
60135,1013916,17,43,1,
60136,1013916,17,42,1,
60137,1013916,9,22,1,
60138,1013916,20,19,1,
60139,1013916,14,6,1,
60140,1013916,30,19,1,
60141,1013916,8,33,1,
60142,1013916,6,2,1,
60143,1013916,6,15,1,
60144,1013916,9,13,1,
60145,1013916,12,35,1,
60146,1013916,12,65,1,
60147,1013916,12,64,1,
60148,1013916,38,69,1,
60149,1013916,32,64,1,
60150,1013916,5,81,1,
60151,1013916,5,77,1,
60152,1013916,7,47,1,
60153,1013916,6,47,1,
60154,1013916,6,23,1,
60155,1013916,10,15,1,
60156,1013916,6,11,1,
60157,1013916,11,63,1,
60158,1013916,12,62,1,
60159,1013916,33,33,5,
60160,1013916,58,39,4,2011.0
60161,1013916,7,64,1,
60162,1013916,6,65,1,
60163,1013916,11,44,1,
60164,1013916,3,76,1,
60165,1013916,2,73,1,
60166,1013916,14,57,1,
60167,1013916,15,59,1,
60168,1013916,19,78,1,
60169,1013916,42,19,1,
60170,1013916,42,19,1,
60171,1013916,41,14,1,
60172,1013916,41,30,1,
60173,1013916,23,57,1,
60174,1013916,22,62,1,
60175,1013916,11,74,1,
60176,1013916,11,71,1,
60177,1013916,18,56,1,
60178,1013916,25,55,1,
60179,1013916,12,69,1,
60180,1013916,12,66,1,
60181,1013916,14,39,1,
60182,1013916,12,42,1,
60183,1013916,17,15,1,
60184,1013916,19,13,1,
60185,1013916,18,54,1,
60186,1013916,19,40,1,
60187,1013916,34,11,1,
60188,1013916,6,54,1,
60189,1013916,7,54,1,
60190,1013916,5,22,1,
60191,1013916,19,72,1,
60192,1013916,24,70,1,
60193,1013916,19,57,1,
60194,1013916,19,64,1,
60195,1013916,39,18,4,1998.0
60196,1013916,28,34,1,
60197,1013916,35,37,1,
60198,1013916,29,8,1,
60199,1013916,29,5,1,
60200,1013916,37,3,1,
60201,1013916,37,1,1,
60202,1013916,32,79,5,
60203,1013916,4,50,1,
60204,1013916,8,18,1,
60205,1013916,6,48,1,
60206,1013916,29,39,1,
60207,1013916,19,39,1,
60208,1013916,18,12,1,
60209,1013916,22,54,1,
60210,1013916,19,55,1,
60211,1013916,11,67,1,
60212,1013916,14,68,1,
60213,1013916,21,45,1,
60214,1013916,15,9,1,
60215,1013916,14,40,1,
60216,1013916,12,50,1,
60217,1013916,15,66,1,
60218,1013916,28,71,1,
60219,1013916,3,50,1,
60220,1013916,5,34,1,
60221,1013916,11,55,1,
60222,1013916,3,26,1,
60223,1013916,25,55,1,
60224,1013916,3,28,1,
60225,1013916,2,7,1,
60226,1013916,3,4,1,
60227,1013916,2,1,1,
60228,1013916,3,36,1,
60229,1013916,25,58,1,
60230,1013916,22,62,1,
60231,1013916,19,31,1,
60232,1013916,23,5,1,
60233,1013916,46,60,1,
60234,1013916,12,56,1,
60235,1013916,14,17,1,
60236,1013916,7,49,1,
60237,1013916,12,56,1,
60238,1013916,10,17,1,
60239,1013916,8,47,1,
60240,1013916,8,47,1,
60241,1013916,7,24,1,
60242,1013916,7,26,1,
60243,1013916,9,32,1,
60244,1013916,9,32,1,
60245,1013916,30,38,1,
60246,1013916,31,42,1,
60247,1013916,35,14,1,
60248,1013916,35,11,1,
60249,1013916,180,40,1,
60250,1013916,173,38,1,
60251,1013916,154,12,1,
60252,1013916,154,11,1,
60253,1013916,27,28,1,
60254,1013916,23,28,1,
60255,1013916,26,10,1,
60256,1013916,46,7,1,
60257,1013916,25,1,1,
60258,1013916,5,88,1,
60259,1013916,13,59,1,
60260,1013916,22,61,1,
60261,1013916,18,93,1,
60262,1013916,23,84,1,
60263,1013916,17,69,1,
60264,1013916,37,40,1,
60265,1013916,6,75,1,
60266,1013916,9,71,1,
60267,1013916,26,40,1,
60268,1013916,21,46,1,
60269,1013916,18,7,1,
60270,1013916,18,2,1,
60271,1013916,12,22,1,
60272,1013916,26,39,1,
60273,1013916,26,37,1,
60274,1013916,18,10,1,
60275,1013916,20,7,1,
60276,1013916,28,66,1,
60277,1013916,24,62,1,
60278,1013916,5,78,1,
60279,1013916,5,78,1,
60280,1013916,23,47,1,
60281,1013916,22,45,1,
60282,1013916,38,19,1,
